"Group_Number","Group_Index","URL_cebp","URL_dapi","URL_gr","URL_h3k4me1","PathName_cebp","PathName_dapi","PathName_gr","PathName_h3k4me1","FileName_cebp","FileName_dapi","FileName_gr","FileName_h3k4me1","Series_cebp","Series_dapi","Series_gr","Series_h3k4me1","Frame_cebp","Frame_dapi","Frame_gr","Frame_h3k4me1","Channel_cebp","Channel_dapi","Channel_gr","Channel_h3k4me1","Metadata_ChannelNumber","Metadata_FileLocation","Metadata_Frame","Metadata_Plate","Metadata_Series","Metadata_Site","Metadata_Well"
1,64,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy1c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy1c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy1c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy1c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy1c4.tif","stad3-56-xy1c1.tif","stad3-56-xy1c3.tif","stad3-56-xy1c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,65,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy2c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy2c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy2c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy2c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy2c4.tif","stad3-56-xy2c1.tif","stad3-56-xy2c3.tif","stad3-56-xy2c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,66,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy3c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy3c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy3c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy3c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy3c4.tif","stad3-56-xy3c1.tif","stad3-56-xy3c3.tif","stad3-56-xy3c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,67,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy4c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy4c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy4c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy4c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy4c4.tif","stad3-56-xy4c1.tif","stad3-56-xy4c3.tif","stad3-56-xy4c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,68,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy5c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy5c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy5c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy5c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy5c4.tif","stad3-56-xy5c1.tif","stad3-56-xy5c3.tif","stad3-56-xy5c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,69,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy6c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy6c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy6c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy6c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy6c4.tif","stad3-56-xy6c1.tif","stad3-56-xy6c3.tif","stad3-56-xy6c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,70,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy7c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy7c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy7c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy7c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy7c4.tif","stad3-56-xy7c1.tif","stad3-56-xy7c3.tif","stad3-56-xy7c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,71,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy8c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy8c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy8c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy8c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy8c4.tif","stad3-56-xy8c1.tif","stad3-56-xy8c3.tif","stad3-56-xy8c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,72,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy9c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy9c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy9c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-56/stad3-56-xy9c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","Z:\TAD\190720_3t3l1_time_course_r6\stad3-56","stad3-56-xy9c4.tif","stad3-56-xy9c1.tif","stad3-56-xy9c3.tif","stad3-56-xy9c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,73,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy1c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy1c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy1c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy1c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy1c4.tif","stad3-57-xy1c1.tif","stad3-57-xy1c3.tif","stad3-57-xy1c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,74,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy2c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy2c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy2c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy2c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy2c4.tif","stad3-57-xy2c1.tif","stad3-57-xy2c3.tif","stad3-57-xy2c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,75,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy3c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy3c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy3c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy3c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy3c4.tif","stad3-57-xy3c1.tif","stad3-57-xy3c3.tif","stad3-57-xy3c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,76,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy4c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy4c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy4c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy4c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy4c4.tif","stad3-57-xy4c1.tif","stad3-57-xy4c3.tif","stad3-57-xy4c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,77,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy5c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy5c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy5c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy5c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy5c4.tif","stad3-57-xy5c1.tif","stad3-57-xy5c3.tif","stad3-57-xy5c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,78,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy6c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy6c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy6c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy6c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy6c4.tif","stad3-57-xy6c1.tif","stad3-57-xy6c3.tif","stad3-57-xy6c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,79,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy7c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy7c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy7c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy7c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy7c4.tif","stad3-57-xy7c1.tif","stad3-57-xy7c3.tif","stad3-57-xy7c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,80,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy8c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy8c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy8c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy8c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy8c4.tif","stad3-57-xy8c1.tif","stad3-57-xy8c3.tif","stad3-57-xy8c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,81,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy9c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy9c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy9c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-57/stad3-57-xy9c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","Z:\TAD\190720_3t3l1_time_course_r6\stad3-57","stad3-57-xy9c4.tif","stad3-57-xy9c1.tif","stad3-57-xy9c3.tif","stad3-57-xy9c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,82,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy1c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy1c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy1c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy1c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy1c4.tif","stad3-59-xy1c1.tif","stad3-59-xy1c3.tif","stad3-59-xy1c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,83,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy2c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy2c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy2c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy2c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy2c4.tif","stad3-59-xy2c1.tif","stad3-59-xy2c3.tif","stad3-59-xy2c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,84,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy3c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy3c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy3c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy3c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy3c4.tif","stad3-59-xy3c1.tif","stad3-59-xy3c3.tif","stad3-59-xy3c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,85,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy4c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy4c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy4c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy4c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy4c4.tif","stad3-59-xy4c1.tif","stad3-59-xy4c3.tif","stad3-59-xy4c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,86,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy5c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy5c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy5c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy5c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy5c4.tif","stad3-59-xy5c1.tif","stad3-59-xy5c3.tif","stad3-59-xy5c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,87,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy6c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy6c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy6c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy6c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy6c4.tif","stad3-59-xy6c1.tif","stad3-59-xy6c3.tif","stad3-59-xy6c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,88,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy7c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy7c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy7c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy7c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy7c4.tif","stad3-59-xy7c1.tif","stad3-59-xy7c3.tif","stad3-59-xy7c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,89,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy8c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy8c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy8c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy8c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy8c4.tif","stad3-59-xy8c1.tif","stad3-59-xy8c3.tif","stad3-59-xy8c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,90,"file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy9c4.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy9c1.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy9c3.tif","file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-59/stad3-59-xy9c2.tif","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","Z:\TAD\190720_3t3l1_time_course_r6\stad3-59","stad3-59-xy9c4.tif","stad3-59-xy9c1.tif","stad3-59-xy9c3.tif","stad3-59-xy9c2.tif",0,0,0,0,0,0,0,0,-1,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
